hhid,pub_lat_mod,pub_lon_mod,wetland_lat,wetland_lon,distance_km,district,region,Enumeration_area
H0570401,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570401,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570501,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570501,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570601,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570601,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570602,0.3236698,32.4120407,32.4120407,0.3236698,0.480874159,Mpigi,Central,57
H0570602,0.3236698,32.4120407,32.4120407,0.3236698,0.480874159,Mpigi,Central,57
H0570701,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570701,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570901,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0570901,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0571001,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0571001,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0571101,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0571101,0.0716099,32.0928726,32.0928726,0.0716099,0,Mpigi,Central,57
H0571102,0.1562603,32.2176285,32.2176285,0.1562603,0.052817922,Gomba,Central,57
H0590101,0.5526875,31.3820267,31.3820267,0.5526875,9.036217794,Mubende,Central,59
H0590301,0.4807198,31.6931667,31.6931667,0.4807198,15.35520757,Mubende,Central,59
H0590401,0.5526875,31.3820267,31.3820267,0.5526875,9.036217794,Mubende,Central,59
H0590601,0.7519823,31.379406,31.379406,0.7519823,4.238554375,Mubende,Western,59
H0590601,0.7519823,31.379406,31.379406,0.7519823,4.238554375,Mubende,Western,59
H0590602,0.695658,31.2665195,31.2665195,0.695658,4.742391771,Kibaale,Western,59
H0590602,0.695658,31.2665195,31.2665195,0.695658,4.742391771,Kibaale,Western,59
H0590603,0.6716268,31.262064,31.262064,0.6716268,7.373797511,Mubende,Central,59
H0590603,0.6716268,31.262064,31.262064,0.6716268,7.373797511,Mubende,Central,59
H0590604,0.6860912,31.2665863,31.2665863,0.6860912,5.70141075,Kibaale,Central,59
H0590604,0.6860912,31.2665863,31.2665863,0.6860912,5.70141075,Kibaale,Central,59
H0590901,0.5995917,31.3226509,31.3226509,0.5995917,12.59916614,Mubende,Central,59
H0590901,0.5995917,31.3226509,31.3226509,0.5995917,12.59916614,Mubende,Central,59
H0590902,0.5526875,31.3820267,31.3820267,0.5526875,9.036217794,Mubende,Central,59
H0590903,0.5023395,32.1289063,32.1289063,0.5023395,6.13027467,Mityana,Central,59
H0590904,0.5526875,31.3820267,31.3820267,0.5526875,9.036217794,Mubende,Central,59
H0590905,0.5391995,31.457449,31.457449,0.5391995,6.875893488,Mubende,Central,59
H0590906,0.5526875,31.3820267,31.3820267,0.5526875,9.036217794,Mubende,Central,59
H0591001,0.5526875,31.3820267,31.3820267,0.5526875,9.036217794,Mubende,Central,59
H0600101,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,60
H0600501,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,60
H0600601,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,60
H0600701,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,60
H0600801,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,60
H0600901,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,60
H0601001,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,60
H0601002,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Wakiso,Central,60
H0610101,0.7513062,31.70298,31.70298,0.7513062,9.103860841,Mubende,Central,61
H0610201,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610201,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610301,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610301,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610401,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610401,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610402,0.3200716,32.5550461,32.5550461,0.3200716,0.584465993,Kampala,Central,61
H0610403,0.8082663,33.9758186,33.9758186,0.8082663,10.03773734,Wakiso,Central,61
H0610403,0.8082663,33.9758186,33.9758186,0.8082663,10.03773734,Wakiso,Central,61
H0610403,0.8082663,33.9758186,33.9758186,0.8082663,10.03773734,Wakiso,Central,61
H0610403,0.8082663,33.9758186,33.9758186,0.8082663,10.03773734,Wakiso,Central,61
H0610403,0.8082663,33.9758186,33.9758186,0.8082663,10.03773734,Wakiso,Central,61
H0610501,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610501,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610502,-0.2771708,31.8302975,31.8302975,-0.2771708,2.828024967,Mityana,Central,61
H0610503,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610503,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610701,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610701,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610801,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610801,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610901,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0610901,0.2747231,31.9426517,31.9426517,0.2747231,3.102588896,Mityana,Central,61
H0611001,0.3969772,32.0366631,32.0366631,0.3969772,8.588601775,Mityana,Central,61
H0620101,0.2130345,31.052639,31.052639,0.2130345,12.8370086,Mubende,Central,62
H0620701,0.2130345,31.052639,31.052639,0.2130345,12.8370086,Mubende,Central,62
H0620801,0.2130345,31.052639,31.052639,0.2130345,12.8370086,Mubende,Central,62
H0620901,0.2130345,31.052639,31.052639,0.2130345,12.8370086,Kyegegwa,Western,62
H0630101,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0630201,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0630202,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0630301,0.4137748,31.2379608,31.2379608,0.4137748,9.348466534,Mubende,Central,63
H0630302,0.4137748,31.2379608,31.2379608,0.4137748,9.348466534,Mubende,Central,63
H0630501,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0630601,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0630701,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0630901,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0631001,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0631002,0.5379676,31.3682365,31.3682365,0.5379676,10.35866073,Mubende,Central,63
H0631003,0.65354,30.2756348,30.2756348,0.65354,0.58769937,Kabarole,Western,63
H0640101,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640101,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640201,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640201,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640401,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640401,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640501,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640501,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640601,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640601,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640801,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640801,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640901,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0640901,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0641001,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0641001,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0641002,0.3307504,32.542141,32.542141,0.3307504,1.300109876,Kampala,Central,64
H0641101,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0641101,0.6307055,31.7877235,31.7877235,0.6307055,8.737117467,Mubende,Central,64
H0660201,0.5867513,31.7181549,31.7181549,0.5867513,12.4977878,Mubende,Central,66
H0660401,0.5755041,31.8198223,31.8198223,0.5755041,1.691550571,Mubende,Central,66
H0660501,0.5867513,31.7181549,31.7181549,0.5867513,12.4977878,Mubende,Central,66
H0660601,0.4807198,31.6931667,31.6931667,0.4807198,15.35520757,Mubende,Central,66
H0660602,0.5867513,31.7181549,31.7181549,0.5867513,12.4977878,Mubende,Central,66
H0660701,0.5867513,31.7181549,31.7181549,0.5867513,12.4977878,Mubende,Central,66
H0660801,0.5867513,31.7181549,31.7181549,0.5867513,12.4977878,Mubende,Central,66
H0660901,0.5867513,31.7181549,31.7181549,0.5867513,12.4977878,Mubende,Central,66
H0670101,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0670201,0.3907135,32.073822,32.073822,0.3907135,12.71180172,Mityana,Central,67
H0670301,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0670401,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0670601,0.4801992,31.7791748,31.7791748,0.4801992,5.855709044,Mubende,Central,67
H0670701,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0670702,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0670801,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0670802,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0670901,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0671001,0.4026233,32.0810547,32.0810547,0.4026233,13.0112601,Mityana,Central,67
H0680101,0.5439956,32.1898193,32.1898193,0.5439956,1.339501108,Mityana,Central,68
H0680201,0.5023395,32.1289063,32.1289063,0.5023395,6.13027467,Mityana,Central,68
H0680302,0.5439956,32.1898193,32.1898193,0.5439956,1.339501108,Mityana,Central,68
H0680501,0.3969772,32.0366631,32.0366631,0.3969772,8.588601775,Mityana,Central,68
H0680601,0.5439956,32.1898193,32.1898193,0.5439956,1.339501108,Mityana,Central,68
H0680701,0.5439956,32.1898193,32.1898193,0.5439956,1.339501108,Mityana,Central,68
H0681001,0.5439956,32.1898193,32.1898193,0.5439956,1.339501108,Mityana,Central,68
H0681002,0.5439956,32.1898193,32.1898193,0.5439956,1.339501108,Mityana,Central,68
H0690101,0.3549553,32.933506,32.933506,0.3549553,6.424474185,Buikwe,Northern,69
H0690301,0.3549553,32.933506,32.933506,0.3549553,6.424474185,Buikwe,Central,69
H0690601,0.3549553,32.933506,32.933506,0.3549553,6.424474185,Buikwe,Central,69
H0690801,0.3549553,32.933506,32.933506,0.3549553,6.424474185,Buikwe,Central,69
H0690901,0.3549553,32.933506,32.933506,0.3549553,6.424474185,Buikwe,Central,69
H0691101,0.3549553,32.933506,32.933506,0.3549553,6.424474185,Buikwe,Central,69
H0691103,0.3549553,32.933506,32.933506,0.3549553,6.424474185,Buikwe,Central,69
H0691104,,,,,,Buikwe,Central,69
H0700301,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,70
H0700701,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,70
H0700702,0.3313295,32.6365318,32.6365318,0.3313295,0.083887697,Kampala,Central,70
H0700801,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,70
H0700901,0.4114175,33.1413689,33.1413689,0.4114175,6.057434494,Buikwe,Central,70
H0720201,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720202,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720301,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720401,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720501,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720701,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720801,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720802,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0720901,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0721001,0.369691,33.1874313,33.1874313,0.369691,3.78211705,Buikwe,Central,72
H0730301,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0730401,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0730402,0.3635365,32.9592552,32.9592552,0.3635365,9.441992587,Buikwe,Central,73
H0730601,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0730701,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0730901,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0730902,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0731001,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0731101,0.3762634,33.1910133,33.1910133,0.3762634,2.964269203,Buikwe,Central,73
H0740301,1.7840133,34.0436783,34.0436783,1.7840133,3.259682221,Katakwi,Eastern,74
H0740301,1.7840133,34.0436783,34.0436783,1.7840133,3.259682221,Katakwi,Eastern,74
H0740301,1.7840133,34.0436783,34.0436783,1.7840133,3.259682221,Katakwi,Eastern,74
H0740301,1.7840133,34.0436783,34.0436783,1.7840133,3.259682221,Katakwi,Eastern,74
H0740401,0.1121898,33.4779625,33.4779625,0.1121898,8.786041221,Buvuma,Central,74
H0740601,0.1121898,33.4779625,33.4779625,0.1121898,8.786041221,Buikwe,Central,74
H0740802,0.4074379,33.0570946,33.0570946,0.4074379,15.43770365,Buikwe,Central,74
H0740803,0.3575317,32.9823608,32.9823608,0.3575317,10.7034799,Buikwe,Central,74
H0741001,0.1121898,33.4779625,33.4779625,0.1121898,8.786041221,Buvuma,Central,74
H0741201,0.1121898,33.4779625,33.4779625,0.1121898,8.786041221,Buvuma,Central,74
H0741202,0.1121898,33.4779625,33.4779625,0.1121898,8.786041221,Buvuma,Central,74
H0741301,0.1121898,33.4779625,33.4779625,0.1121898,8.786041221,Buvuma,Central,74
H0750101,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750201,0.3726134,32.7563744,32.7563744,0.3726134,2.546681438,Mukono,Central,75
H0750202,0.4297206,32.6659813,32.6659813,0.4297206,2.949423084,Mukono,Central,75
H0750202,0.4297206,32.6659813,32.6659813,0.4297206,2.949423084,Mukono,Central,75
H0750204,0.3774391,32.8702545,32.8702545,0.3774391,1.727583597,Mukono,Central,75
H0750206,0.4297206,32.6659813,32.6659813,0.4297206,2.949423084,Mukono,Central,75
H0750206,0.4297206,32.6659813,32.6659813,0.4297206,2.949423084,Mukono,Central,75
H0750208,0.3726134,32.7563744,32.7563744,0.3726134,2.546681438,Mukono,Central,75
H0750401,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750601,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750701,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750702,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750801,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750901,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750902,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750903,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0750904,0.3705323,32.6910362,32.6910362,0.3705323,2.834548972,Mukono,Central,75
H0750904,0.3705323,32.6910362,32.6910362,0.3705323,2.834548972,Mukono,Central,75
H0750906,0.4234467,32.7341309,32.7341309,0.4234467,1.589098677,Mukono,Central,75
H0750906,0.4234467,32.7341309,32.7341309,0.4234467,1.589098677,Mukono,Central,75
H0751001,0.4357423,32.8037338,32.8037338,0.4357423,6.21610157,Mukono,Central,75
H0810101,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810101,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810101,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810101,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810202,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Western,81
H0810202,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Western,81
H0810202,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Western,81
H0810202,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Western,81
H0810206,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810206,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810206,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810206,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810301,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810301,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810301,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810301,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0810701,-0.8436935,31.5164146,31.5164146,-0.8436935,17.21584868,Rakai,Central,81
H0811001,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0811001,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0811001,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0811001,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0811401,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0811401,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0811401,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0811401,-0.6392314,31.5299892,31.5299892,-0.6392314,5.202000078,Rakai,Central,81
H0830101,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
H0830201,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
H0830202,-0.5863841,31.5477409,31.5477409,-0.5863841,6.473030215,Rakai,Central,83
H0830202,-0.5863841,31.5477409,31.5477409,-0.5863841,6.473030215,Rakai,Central,83
H0830202,-0.5863841,31.5477409,31.5477409,-0.5863841,6.473030215,Rakai,Central,83
H0830202,-0.5863841,31.5477409,31.5477409,-0.5863841,6.473030215,Rakai,Central,83
H0830203,-0.5790345,31.5738926,31.5738926,-0.5790345,3.899819799,Rakai,Central,83
H0830204,-0.5674809,31.6665497,31.6665497,-0.5674809,0.48249438,Rakai,Central,83
H0830204,-0.5674809,31.6665497,31.6665497,-0.5674809,0.48249438,Rakai,Central,83
H0830204,-0.5674809,31.6665497,31.6665497,-0.5674809,0.48249438,Rakai,Central,83
H0830204,-0.5674809,31.6665497,31.6665497,-0.5674809,0.48249438,Rakai,Central,83
H0830301,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
H0830302,-0.6682559,31.2553253,31.2553253,-0.6682559,0.271391489,Rakai,Central,83
H0830302,-0.6682559,31.2553253,31.2553253,-0.6682559,0.271391489,Rakai,Central,83
H0830401,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
H0830601,-0.9036267,31.7654724,31.7654724,-0.9036267,23.27189644,Rakai,Central,83
H0830701,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
H0830703,-0.5313087,31.7158375,31.7158375,-0.5313087,3.837296568,Masaka,Central,83
H0830704,-0.5313087,31.7158375,31.7158375,-0.5313087,3.837296568,Masaka,Central,83
H0830801,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
H0830803,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
H0830901,-0.3706047,31.7494545,31.7494545,-0.3706047,1.24905388,Masaka,Central,83
H0831001,-0.8871249,31.7110882,31.7110882,-0.8871249,20.90257268,Rakai,Central,83
